type;SzakmaKod;year;KorhazRovid;N;KorhazNev;SzakmaMegnev;MukodoAtlagAgy;TeljesitettApolasiNapSzam;ElbocsatottBetegSzam;KorhazNevEgyseges;IncPerDay;IncPerDayLCI;IncPerDayUCI;IncPerPatient;IncPerPatientLCI;IncPerPatientUCI
MRK;05;2019;0301;0;Bács-Kiskun Megyei Kórház, Kecskemét;Csecsemő- és gyermekgyógyászat;71;15105;3809;Bács-Kiskun Megyei Kórház, Kecskemét;0;0;24,4185968188117;0;0;9,6799521058228
MRK;05;2019;0302;0;Bajai Szent Rókus Kórház;Csecsemő- és gyermekgyógyászat;38;7084;1873;Bajai Szent Rókus Kórház;0;0;52,0598413097558;0;0;19,6756498017074
MRK;05;2019;0306;0;Kiskunhalasi Semmelweis Kórház;Csecsemő- és gyermekgyógyászat;42;4958;1365;Kiskunhalasi Semmelweis Kórház;0;0;74,374898826622;0;0;26,9882739017164
MRK;05;2019;0403;1;Orosházi Kórház;Csecsemő- és gyermekgyógyászat;29;4739;1219;Orosházi Kórház;21,1014982063727;0,534242252690776;117,513329663964;8,20344544708778;0,207691099829455;45,6210572789865
MRK;05;2019;0468;2;Békés Megyei Központi Kórház;Csecsemő- és gyermekgyógyászat;91;17729;3523;Békés Megyei Központi Kórház;11,2809521123583;1,36620483462711;40,7446736887693;5,67697984672154;0,687582552567205;20,4920024569089
MRK;05;2019;0504;0;Sátoraljaújhelyi Erzsébet Kórház;Csecsemő- és gyermekgyógyászat;20;1750;457;Sátoraljaújhelyi Erzsébet Kórház;0;0;210,571099007223;0;0;80,3945561042008
MRK;05;2019;0561;0;Almási Balogh Pál Kórház, Ózd;Csecsemő- és gyermekgyógyászat;20;4757;1421;Almási Balogh Pál Kórház, Ózd;0;0;77,5162818631701;0;0;25,9260765419294
MRK;05;2019;0563;0;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;Csecsemő- és gyermekgyógyászat;253,5;42261;7481;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;0;0;8,72842209433566;0;0;4,92978226274846
MRK;05;2019;0601;0;Dr. Bugyi István Kórház, Szentes;Csecsemő- és gyermekgyógyászat;20;4197;1204;Dr. Bugyi István Kórház, Szentes;0;0;87,8546292841373;0;0;30,5916455830642
MRK;05;2019;0602;0;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Csecsemő- és gyermekgyógyászat;25;3192;938;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;0;0;115,499646692454;0;0;39,2498434114782
MRK;05;2019;0643;2;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Csecsemő- és gyermekgyógyászat;187;27599;7693;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;7,2466393709917;0,877613695506888;26,1748753853349;2,59976602105811;0,314859234300288;9,38806027151352
MRK;05;2019;0701;2;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Csecsemő- és gyermekgyógyászat;82;16033;4342;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;12,4742718143828;1,51072789087848;45,0540173762177;4,60617227084293;0,557877517128905;16,6290701863591
MRK;05;2019;0702;0;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Csecsemő- és gyermekgyógyászat;42;5176;1602;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;0;0;71,2435327281524;0;0;23,0002220580469
MRK;05;2019;0801;1;Petz Aladár Megyei Oktató Kórház, Győr;Csecsemő- és gyermekgyógyászat;87;20495;4503;Petz Aladár Megyei Oktató Kórház, Győr;4,87923883874116;0,123531555728449;27,182347018196;2,22074172773706;0,0562241545871768;12,3669018992307
MRK;05;2019;0802;0;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Csecsemő- és gyermekgyógyászat;42;7453;1846;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;0;0;49,4829826249176;0;0;19,963142721775
MRK;05;2019;0803;0;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Csecsemő- és gyermekgyógyászat;15;1293;392;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;0;0;284,889585374069;0;0;93,6626745770974
MRK;05;2019;0901;0;Debreceni Egyetem Kenézy Gyula Egyetemi Kórház;Csecsemő- és gyermekgyógyászat;5;1178;675;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;0;0;312,657865744455;0;0;54,5010061625137
MRK;05;2019;0902;0;Gróf Tisza István Kórház, Berettyóújfalu;Csecsemő- és gyermekgyógyászat;34;5120;1271;Gróf Tisza István Kórház, Berettyóújfalu;0;0;72,0224781913516;0;0;28,9813645192063
MRK;05;2019;0940;7;Debreceni Egyetem Klinikai Központ;Csecsemő- és gyermekgyógyászat;141;34358;7839;Debreceni Egyetem Klinikai Központ;20,3737120903429;8,19166870832135;41,9730993361978;8,92971042224774;3,59093649211092;18,3899065969574
MRK;05;2019;1011;0;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Csecsemő- és gyermekgyógyászat;40;4599;1131;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;0;0;80,1783086722942;0;0;32,5629544521652
MRK;05;2019;1035;0;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Csecsemő- és gyermekgyógyászat;26;3407;1116;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;0;0;108,214943778035;0;0;32,9999056205041
MRK;05;2019;1037;0;Bugát Pál Kórház, Gyöngyös;Csecsemő- és gyermekgyógyászat;18;1071;423;Bugát Pál Kórház, Gyöngyös;0;0;343,840698324537;0;0;86,8283972223172
MRK;05;2019;1101;0;Szent Borbála Kórház, Tatabánya;Csecsemő- és gyermekgyógyászat;67;12923;2748;Szent Borbála Kórház, Tatabánya;0;0;28,5409967313098;0;0;13,4148639364638
MRK;05;2019;1201;0;Szent Lázár Megyei Kórház, Salgótarján;Csecsemő- és gyermekgyógyászat;52,9;7614;1522;Szent Lázár Megyei Kórház, Salgótarján;0;0;48,436905600805;0;0;24,2077048963619
MRK;05;2019;1304;0;Jávorszky Ödön Kórház, Vác;Csecsemő- és gyermekgyógyászat;24;3184;1113;Jávorszky Ödön Kórház, Vác;0;0;115,789678734077;0;0;33,0887068312167
MRK;05;2019;1306;0;Tüdőgyógyintézet, Törökbálint;Csecsemő- és gyermekgyógyászat;30;2768;616;Tüdőgyógyintézet, Törökbálint;0;0;133,180003021022;0;0;59,7054570023202
MRK;05;2019;1309;0;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Csecsemő- és gyermekgyógyászat;31,2;5196;1715;Pest Megyei Flór Ferenc Kórház, Kistarcsa;0;0;70,9694055296223;0;0;21,4863848351089
MRK;05;2019;13B2;0;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Csecsemő- és gyermekgyógyászat;34;6547;2101;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;0;0;56,3287063923974;0;0;17,5423271336691
MRK;05;2019;1401;0;Somogy Megyei Kaposi Mór Oktató Kórház;Csecsemő- és gyermekgyógyászat;78;10404;2453;Somogy Megyei Kaposi Mór Oktató Kórház;0;0;35,4500726667775;0;0;15,0269349036671
MRK;05;2019;1402;0;Siófoki Kórház-Rendelőintézet;Csecsemő- és gyermekgyógyászat;33;4221;1390;Siófoki Kórház-Rendelőintézet;0;0;87,3553187213627;0;0;26,5035171073784
MRK;05;2019;1501;8;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Csecsemő- és gyermekgyógyászat;170;39979;9034;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;20,0105055153956;8,63949915710739;39,4248450136678;8,85543502324552;3,82389893494908;17,4412407536724
MRK;05;2019;1503;0;Felső-Szabolcsi Kórház, Kisvárda;Csecsemő- és gyermekgyógyászat;67;8895;2469;Felső-Szabolcsi Kórház, Kisvárda;0;0;41,4627840943564;0;0;14,9296277381963
MRK;05;2019;1601;0;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Csecsemő- és gyermekgyógyászat;109,3;14260;3002;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;0;0;25,8653742097318;0;0;12,2805260533407
MRK;05;2019;1603;0;Kátai Gábor Kórház, Karcag;Csecsemő- és gyermekgyógyászat;20;2465;656;Kátai Gábor Kórház, Karcag;0;0;149,538361916064;0;0;56,0751073961833
MRK;05;2019;1607;0;Mezőtúri Kórház és Rendelőintézet;Csecsemő- és gyermekgyógyászat;15;1620;531;Mezőtúri Kórház és Rendelőintézet;0;0;227,449548898027;0;0;69,2296737028197
MRK;05;2019;1608;0;Jászberényi Szent Erzsébet Kórház;Csecsemő- és gyermekgyógyászat;15;2728;888;Jászberényi Szent Erzsébet Kórház;0;0;135,13146898447;0;0;41,4552701072383
MRK;05;2019;1701;0;Tolna Megyei Balassa János Kórház;Csecsemő- és gyermekgyógyászat;45;7635;2345;Tolna Megyei Balassa János Kórház;0;0;48,3037125017416;0;0;15,7184627645609
MRK;05;2019;1703;0;Dombóvári Szent Lukács Kórház;Csecsemő- és gyermekgyógyászat;15;1844;528;Dombóvári Szent Lukács Kórház;0;0;199,847730704554;0;0;69,621651656463
MRK;05;2019;1801;0;Markusovszky Egyetemi Oktatókórház, Szombathely;Csecsemő- és gyermekgyógyászat;74;16573;3875;Markusovszky Egyetemi Oktatókórház, Szombathely;0;0;22,2558917659826;0;0;9,51515912751084
MRK;05;2019;1901;1;Csolnoky Ferenc Kórház, Veszprém;Csecsemő- és gyermekgyógyászat;71;16092;3484;Csolnoky Ferenc Kórház, Veszprém;6,2142679592344;0,157331519188657;34,6187672115114;2,87026406429392;0,0726685304069561;15,9815994812779
MRK;05;2019;1903;0;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Csecsemő- és gyermekgyógyászat;15;2453;791;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;0;0;150,269349036671;0;0;46,5270688562369
MRK;05;2019;1912;0;Magyar Imre Kórház, Ajka;Csecsemő- és gyermekgyógyászat;30;4483;1414;Magyar Imre Kórház, Ajka;0;0;82,2521114306405;0;0;26,0542561112957
MRK;05;2019;2001;1;Zala Megyei Szent Rafael Kórház;Csecsemő- és gyermekgyógyászat;58;12214;2496;Zala Megyei Kórház;8,18732601932209;0,207284933226463;45,608324731386;4,00641025641026;0,101433011141818;22,3018573368812
MRK;05;2019;2002;5;Kanizsai Dorottya Kórház, Nagykanizsa;Csecsemő- és gyermekgyógyászat;34;6069;1642;Kanizsai Dorottya Kórház, Nagykanizsa;82,3858955346845;26,7557153249844;192,155592864314;30,4506699147381;9,89441373089848;70,9175076176993
MRK;05;2019;2003;0;Keszthelyi Kórház;Csecsemő- és gyermekgyógyászat;15;2663;763;Keszthelyi Kórház;0;0;138,427549828214;0;0;48,2303602460633
MRK;05;2020;0101;0;Szent Imre Egyetemi Oktatókórház;Csecsemő- és gyermekgyógyászat;4;115;105;Szent Imre Kórház;0;0;3156,81959882471;0;0;345,222141265056
MRK;05;2020;0106;0;Észak-Közép-budai Centrum, Új Szent János Kórház és Szakrendelő;Csecsemő- és gyermekgyógyászat;77;10248;2521;Szent János Kórház és Észak-budai Egyesített Kórházak;0;0;35,9896136568887;0;0;14,6219035082343
MRK;05;2020;0109;0;Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet;Csecsemő- és gyermekgyógyászat;10,3;1001;194;Egyesített Szent István és Szent László Kórház-Rendelőintézet;0;0;367,841226503492;0;0;188,35200849896
MRK;05;2020;0112;0;Bajcsy-Zsilinszky Kórház és Rendelőintézet;Csecsemő- és gyermekgyógyászat;4;253;165;Bajcsy-Zsilinszky Kórház és Rendelőintézet;0;0;1447,47697069242;0;0;221,087829816711
MRK;05;2020;0115;0;Jahn Ferenc Dél-pesti Kórház;Csecsemő- és gyermekgyógyászat;25;3426;364;Jahn Ferenc Dél-pesti Kórház;0;0;107,615125562929;0;0;100,831053891569
MRK;05;2020;0116;0;Péterfy Kórház-Rendelőintézet és Manninger Jenő Országos Traumatológiai Intézet;Csecsemő- és gyermekgyógyászat;22,8;6041;444;Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;0;0;61,045412906396;0;0;82,7386862725099
MRK;05;2020;0140;0;Semmelweis Egyetem;Csecsemő- és gyermekgyógyászat;313;63228;16182;Semmelweis Egyetem;0;0;5,83407959604261;0;0;2,27935917938364
MRK;05;2020;0162;4;Gottsegen György Országos Kardiológiai Intézet;Csecsemő- és gyermekgyógyászat;41;10308;2446;Gottsegen György Országos Kardiológiai Intézet;38,8048117966628;10,5739849543529;99,3256533227713;16,3532297628782;4,45744566823627;41,8173671748837
MRK;05;2020;01A6;0;Magyar Honvédség Egészségügyi Központ;Csecsemő- és gyermekgyógyászat;18;6390;385;Magyar Honvédség Egészségügyi Központ;0;0;57,7122829956379;0;0;95,3574871075502
MRK;05;2020;01E8;0;Szent Margit Kórház, Budapest;Csecsemő- és gyermekgyógyászat;18;2251;246;Szent Margit Kórház, Budapest;0;0;163,743157946237;0;0;148,835731382165
MRK;05;2020;0204;0;Mohácsi Kórház;Csecsemő- és gyermekgyógyászat;21;1258;357;Mohácsi Kórház;0;0;292,804150925112;0;0;102,797936730457
MRK;05;2020;0207;0;Szigetvári Kórház;Csecsemő- és gyermekgyógyászat;15;2252;653;Szigetvári Kórház;0;0;163,670507375573;0;0;56,3319995991865
MRK;05;2020;0242;9;Pécsi Tudományegyetem;Csecsemő- és gyermekgyógyászat;142;25027;4311;Pécsi Tudományegyetem;35,9611619450993;16,4450095203453;68,2544610048783;20,8768267223382;9,55051922511629;39,5935640492674
MRK;05;2020;0301;0;Bács-Kiskun Megyei Kórház, Kecskemét;Csecsemő- és gyermekgyógyászat;71;11324;2664;Bács-Kiskun Megyei Kórház, Kecskemét;0;0;32,5704581334225;0;0;13,8375623502906
MRK;05;2020;0302;0;Bajai Szent Rókus Kórház;Csecsemő- és gyermekgyógyászat;38;4374;1133;Bajai Szent Rókus Kórház;0;0;84,3009683358092;0;0;32,5055670327494
MRK;05;2020;0306;0;Kiskunhalasi Semmelweis Kórház;Csecsemő- és gyermekgyógyászat;42;3167;876;Kiskunhalasi Semmelweis Kórház;0;0;116,410859146096;0;0;42,0219556838715
MRK;05;2020;0403;0;Orosházi Kórház;Csecsemő- és gyermekgyógyászat;29;2479;654;Orosházi Kórház;0;0;148,694481397489;0;0;56,2461077356927
MRK;05;2020;0468;4;Békés Megyei Központi Kórház;Csecsemő- és gyermekgyógyászat;91;13451;2394;Békés Megyei Központi Kórház;29,7375659802245;8,10306123935405;76,1223159092647;16,7084377610693;4,55430437098746;42,7244964966844
MRK;05;2020;0504;0;Sátoraljaújhelyi Erzsébet Kórház;Csecsemő- és gyermekgyógyászat;6,6;239;69;Sátoraljaújhelyi Erzsébet Kórház;0;0;1531,61384499046;0;0;520,580578630797
MRK;05;2020;0561;0;Almási Balogh Pál Kórház, Ózd;Csecsemő- és gyermekgyógyászat;20;2848;878;Almási Balogh Pál Kórház, Ózd;0;0;129,441413969647;0;0;41,926434634593
MRK;05;2020;0563;2;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;Csecsemő- és gyermekgyógyászat;255;37806;6065;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;5,29016558218272;0,640670015434048;19,1085765982752;3,29760923330585;0,399380728362638;11,9069686524286
MRK;05;2020;0601;0;Dr. Bugyi István Kórház, Szentes;Csecsemő- és gyermekgyógyászat;20;2906;823;Dr. Bugyi István Kórház, Szentes;0;0;126,859570226043;0;0;44,7220483564808
MRK;05;2020;0602;0;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Csecsemő- és gyermekgyógyászat;25;1648;484;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;0;0;223,589438299362;0;0;75,9268062625396
MRK;05;2020;0643;0;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Csecsemő- és gyermekgyógyászat;181,7;22340;5237;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;0;0;16,5110783744134;0;0;7,04139881243783
MRK;05;2020;0701;2;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Csecsemő- és gyermekgyógyászat;82;11373;2890;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;17,5855095401389;2,12975774501971;63,5103171475351;6,92041522491349;0,838204295823137;24,9763323155466
MRK;05;2020;0702;0;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Csecsemő- és gyermekgyógyászat;42;3415;963;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;0;0;107,961575678613;0;0;38,232846665195
MRK;05;2020;0801;1;Petz Aladár Megyei Oktató Kórház, Győr;Csecsemő- és gyermekgyógyászat;87;15409;3090;Petz Aladár Megyei Oktató Kórház, Győr;6,48971380362126;0,164305192971949;36,1530076275523;3,23624595469256;0,0819343180073842;18,0178754869476
MRK;05;2020;0802;0;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Csecsemő- és gyermekgyógyászat;42;4388;932;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;0;0;84,0321174838721;0;0;39,5020250791509
MRK;05;2020;0803;0;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Csecsemő- és gyermekgyógyászat;15;629;181;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;0;0;584,750959142235;0;0;201,742698129501
MRK;05;2020;0902;0;Gróf Tisza István Kórház, Berettyóújfalu;Csecsemő- és gyermekgyógyászat;34;2764;700;Gróf Tisza István Kórház, Berettyóújfalu;0;0;133,372609606718;0;0;52,5596660848649
MRK;05;2020;0940;8;Debreceni Egyetem Klinikai Központ;Csecsemő- és gyermekgyógyászat;141;26517;5539;Debreceni Egyetem Klinikai Központ;30,1693253384621;13,0258443596971;59,4368965159809;14,4430402599747;6,23747685687097;28,4386067509355
MRK;05;2020;1011;0;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Csecsemő- és gyermekgyógyászat;40;3458;942;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;0;0;106,619796604654;0;0;39,0835035303414
MRK;05;2020;1035;0;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Csecsemő- és gyermekgyógyászat;26;2013;680;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;0;0;183,085023836302;0;0;54,1013494736574
MRK;05;2020;1037;0;Bugát Pál Kórház, Gyöngyös;Csecsemő- és gyermekgyógyászat;18;545;242;Bugát Pál Kórház, Gyöngyös;0;0;674,573087013249;0;0;151,277124534155
MRK;05;2020;1101;0;Szent Borbála Kórház, Tatabánya;Csecsemő- és gyermekgyógyászat;67;7709;1543;Szent Borbála Kórház, Tatabánya;0;0;47,8401478927014;0;0;23,8786353134065
MRK;05;2020;1201;0;Szent Lázár Megyei Kórház, Salgótarján;Csecsemő- és gyermekgyógyászat;55;4509;1067;Szent Lázár Megyei Kórház, Salgótarján;0;0;81,7780195645678;0;0;34,5127471226016
MRK;05;2020;1202;0;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;Csecsemő- és gyermekgyógyászat;19;1523;463;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0;0;241,918293876198;0;0;79,3568708728987
MRK;05;2020;1304;0;Jávorszky Ödön Kórház, Vác;Csecsemő- és gyermekgyógyászat;24;1846;681;Jávorszky Ödön Kórház, Vác;0;0;199,63142721775;0;0;54,0221204693438
MRK;05;2020;1306;0;Tüdőgyógyintézet, Törökbálint;Csecsemő- és gyermekgyógyászat;30;1476;336;Tüdőgyógyintézet, Törökbálint;0;0;249,612032039596;0;0;109,187607373578
MRK;05;2020;1309;0;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Csecsemő- és gyermekgyógyászat;33;3964;966;Pest Megyei Flór Ferenc Kórház, Kistarcsa;0;0;93,0162351066705;0;0;38,114337681362
MRK;05;2020;13B2;1;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Csecsemő- és gyermekgyógyászat;34;4503;1329;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;22,2074172773706;0,562241545871768;123,669018992307;7,52445447705041;0,190500879084201;41,8515413872054
MRK;05;2020;1401;0;Somogy Megyei Kaposi Mór Oktató Kórház;Csecsemő- és gyermekgyógyászat;52,9;6593;1476;Somogy Megyei Kaposi Mór Oktató Kórház;0;0;55,9358054859271;0;0;24,9612032039595
MRK;05;2020;1402;0;Siófoki Kórház-Rendelőintézet;Csecsemő- és gyermekgyógyászat;33;2416;792;Siófoki Kórház-Rendelőintézet;0;0;152,568903002927;0;0;46,4684592617226
MRK;05;2020;1501;4;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Csecsemő- és gyermekgyógyászat;166,2;28688;5799;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;13,9431121026213;3,79915525304443;35,6960213361224;6,89774098982583;1,87971188176574;17,6514540133576
MRK;05;2020;1503;0;Felső-Szabolcsi Kórház, Kisvárda;Csecsemő- és gyermekgyógyászat;67;5296;1501;Felső-Szabolcsi Kórház, Kisvárda;0;0;69,62981542757;0;0;24,5459709746667
MRK;05;2020;1601;0;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Csecsemő- és gyermekgyógyászat;109;10710;1833;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;0;0;34,4373878691732;0;0;20,1045828762038
MRK;05;2020;1603;0;Kátai Gábor Kórház, Karcag;Csecsemő- és gyermekgyógyászat;20;1493;395;Kátai Gábor Kórház, Karcag;0;0;246,773341877461;0;0;92,9546290431849
MRK;05;2020;1607;0;Mezőtúri Kórház és Rendelőintézet;Csecsemő- és gyermekgyógyászat;15;767;274;Mezőtúri Kórház és Rendelőintézet;0;0;479,794373204237;0;0;133,728419997163
MRK;05;2020;1608;0;Jászberényi Szent Erzsébet Kórház;Csecsemő- és gyermekgyógyászat;15;1604;533;Jászberényi Szent Erzsébet Kórház;0;0;229,715764418054;0;0;68,9707979782406
MRK;05;2020;1701;1;Tolna Megyei Balassa János Kórház;Csecsemő- és gyermekgyógyászat;50;5489;1430;Tolna Megyei Balassa János Kórház;18,2182546912006;0,461245210341714;101,463357757056;6,99300699300699;0,177046040998217;38,900317511634
