KorhazNevFactor;lci;fit;uci;type;year;formula;family
Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;2,83868140321549;8,7170682294666;26,9499565120676;MRK;2016;s(zCMI);QP
Debreceni Egyetem Klinikai Központ;57,5290781747489;78,7815696966317;111,421353033739;MRK;2016;s(zCMI);QP
Magyarországi Református Egyház Bethesda Gyermekkórháza;0,356103629415121;15,5761719499689;681,754926967024;MRK;2016;s(zCMI);QP
Szent Imre Kórház;26,0807913751234;44,7098663418273;78,0867234346233;MRK;2016;s(zCMI);QP
Komlói Egészségcentrum;0,897778240664939;12,8917010945857;185,424490524867;MRK;2016;s(zCMI);QP
Kazincbarcikai Kórház Nonprofit Kft.;0,164932099363231;7,05383247910411;301,940281536868;MRK;2016;s(zCMI);QP
Sátoraljaújhelyi Erzsébet Kórház;14,2527652008871;35,3379917359991;88,4668295045311;MRK;2016;s(zCMI);QP
Tüdőgyógyintézet, Törökbálint;30,1485887394067;68,249387658607;156,318622187739;MRK;2016;s(zCMI);QP
Országos Klinikai Idegtudományi Intézet;14,3961809765149;28,6850839994493;57,9748494101151;MRK;2016;s(zCMI);QP
Mátrai Gyógyintézet;0,093011359215651;3,98815523722374;171,15326747967;MRK;2016;s(zCMI);QP
Szigetvári Kórház;4,58630769708764;19,5033480432517;83,3347727664235;MRK;2016;s(zCMI);QP
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;50,3692086587342;96,1394551024511;186,309353289161;MRK;2016;s(zCMI);QP
Bajcsy-Zsilinszky Kórház és Rendelőintézet;52,9711806155615;81,2970868802862;127,825104973906;MRK;2016;s(zCMI);QP
Egyesített Szent István és Szent László Kórház-Rendelőintézet;25,2438039146484;39,0461567038532;61,7735849834831;MRK;2016;s(zCMI);QP
Csolnoky Ferenc Kórház, Veszprém;25,9977664788061;44,4133947906636;77,2890431691074;MRK;2016;s(zCMI);QP
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;34,258761366442;59,5385678550856;105,358897854929;MRK;2016;s(zCMI);QP
Pest Megyei Flór Ferenc Kórház, Kistarcsa;7,039822973158;16,1997152353687;37,6788647420731;MRK;2016;s(zCMI);QP
Jávorszky Ödön Kórház, Vác;17,4523082121488;35,2443408923384;72,1483059715505;MRK;2016;s(zCMI);QP
Mohácsi Kórház;0,0527991028806909;2,25117517644789;96,0652195314996;MRK;2016;s(zCMI);QP
Békés Megyei Központi Kórház;19,1134061352215;31,4365864877264;52,7350058932168;MRK;2016;s(zCMI);QP
Bács-Kiskun Megyei Kórház, Kecskemét;13,924091852587;23,2847055367565;39,6957443452876;MRK;2016;s(zCMI);QP
Kátai Gábor Kórház, Karcag;0,581097205027992;5,14779356310109;45,7107687004995;MRK;2016;s(zCMI);QP
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;32,8101674798051;50,5460795345109;79,7516485476162;MRK;2016;s(zCMI);QP
Szent Margit Kórház, Budapest;33,4037804900084;62,5412003328795;118,9417905802;MRK;2016;s(zCMI);QP
Országos Sportegészségügyi Intézet;0,451394197603421;19,3594930893554;831,011096851977;MRK;2016;s(zCMI);QP
Bajai Szent Rókus Kórház;3,07408212402118;11,0948937806151;40,2748274338714;MRK;2016;s(zCMI);QP
Uzsoki utcai Kórház;27,7878705515844;46,7696908191214;80,2381201208153;MRK;2016;s(zCMI);QP
Pécsi Tudományegyetem;17,2642613525384;26,6704918260591;42,1651482059209;MRK;2016;s(zCMI);QP
Magyar Honvédség Egészségügyi Központ;26,4622601324876;39,5710619647592;60,7045756858329;MRK;2016;s(zCMI);QP
Kiskunhalasi Semmelweis Kórház;5,67119947151856;16,1066718126209;46,1002038844429;MRK;2016;s(zCMI);QP
Szent Lázár Megyei Kórház, Salgótarján;14,6716504015382;28,7119725929225;56,9982502472527;MRK;2016;s(zCMI);QP
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;22,6480302845542;34,308419193133;53,2692803953798;MRK;2016;s(zCMI);QP
Semmelweis Egyetem;20,5293968146149;30,1521968099541;45,4779459294709;MRK;2016;s(zCMI);QP
Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;1,13815619826637;7,59003348557801;50,7685184323539;MRK;2016;s(zCMI);QP
Somogy Megyei Kaposi Mór Oktató Kórház;8,09537065732855;16,1622617484725;32,4152182697511;MRK;2016;zCMI;NB
Kenézy Gyula Kórház és Rendelőintézet, Debrecen;10,0514943214097;20,5339525057035;42,1462670125854;MRK;2016;zCMI;NB
Felső-Szabolcsi Kórház, Kisvárda;17,3103787704558;38,5060988332569;86,0149281906503;MRK;2016;zCMI;NB
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;36,6668954409233;63,1649143053612;109,475511530183;MRK;2016;zCMI;NB
Heim Pál Gyermekkórház;1,31347238336208;11,42872516426;99,5065291889586;MRK;2016;zCMI;NB
Vaszary Kolos Kórház, Esztergom;13,4885401903701;29,6075406098015;65,2650286313686;MRK;2016;zCMI;NB
Keszthelyi Kórház;1,90765610807235;7,99746852273572;33,5812722795108;MRK;2016;zCMI;NB
Szent Borbála Kórház, Tatabánya;6,92353736183739;14,6582424081248;31,1684812119496;MRK;2016;zCMI;NB
Nagyatádi Kórház;1,46860232326064;7,01898917044202;33,5921504997966;MRK;2016;zCMI;NB
Szent János Kórház és Észak-budai Egyesített Kórházak;29,4703077554465;56,0243336370711;107,116511724212;MRK;2016;zCMI;NB
Bugát Pál Kórház, Gyöngyös;9,2445824797021;25,6491270301375;71,3725901251746;MRK;2016;zCMI;NB
Országos Orvosi Rehabilitációs Intézet;0,455716346885874;4,83639318180298;51,3592581551986;MRK;2016;zCMI;NB
Dr. Bugyi István Kórház, Szentes;23,3195797556163;48,2755498733307;100,416577555705;MRK;2016;zCMI;NB
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;19,6615894374419;46,1296849055734;108,642049207391;MRK;2016;zCMI;NB
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;0,235308780079773;1,08771502622223;5,03428611192721;MRK;2016;zCMI;NB
Petz Aladár Megyei Oktató Kórház, Győr;28,2907182335994;50,2002852280655;89,5685030996928;MRK;2016;zCMI;NB
Siófoki Kórház-Rendelőintézet;9,95601468641952;23,2726351491447;54,604453928249;MRK;2016;zCMI;NB
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;7,01064820014211;18,0521011478677;46,6105058989139;MRK;2016;zCMI;NB
Jahn Ferenc Dél-pesti Kórház;35,8425903191198;70,7134549511975;140,254797367663;MRK;2016;zCMI;NB
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;21,1212923467047;49,428475528953;116,119999491606;MRK;2016;zCMI;NB
Kanizsai Dorottya Kórház, Nagykanizsa;10,8699119826333;23,3768822542952;50,4944877430499;MRK;2016;zCMI;NB
Jászberényi Szent Erzsébet Kórház;6,45281630502286;18,8167426412405;55,0184400870191;MRK;2016;zCMI;NB
Dombóvári Szent Lukács Kórház;2,27420154235675;8,79665977592752;34,0863221637771;MRK;2016;zCMI;NB
Gróf Tisza István Kórház, Berettyóújfalu;10,0001126817635;23,8633525391869;57,1545384177292;MRK;2016;zCMI;NB
Országos Onkológiai Intézet;17,9123618969731;48,6675816648127;132,604745415856;MRK;2016;zCMI;NB
Zala Megyei Kórház;18,8221339638938;35,3586670982738;66,7716836284536;MRK;2016;zCMI;NB
Budai Irgalmasrendi Kórház;30,3688320588322;64,0640441912899;135,771086974039;MRK;2016;zCMI;NB
Országos Korányi Tbc és Pulmonológiai Intézet;4,82096157367367;14,5234440551603;43,8503488127976;MRK;2016;zCMI;NB
Budai Egészségközpont Zrt.;5,29966346762933;19,9233204517604;75,0401441141017;MRK;2016;zCMI;NB
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;22,9592849696117;45,5431528891355;90,7770854012942;MRK;2016;zCMI;NB
Orosházi Kórház;10,5942665210591;24,7326835957249;57,9570075316339;MRK;2016;zCMI;NB
Gottsegen György Országos Kardiológiai Intézet;7,525208113153;21,2364642763142;60,1169319671178;MRK;2016;zCMI;NB
Almási Balogh Pál Kórház, Ózd;8,73937133761612;24,3006162363481;67,7665205114295;MRK;2016;zCMI;NB
Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;15,8313118620959;29,6090923606227;55,6844624709047;MRK;2016;zCMI;NB
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;16,0335716580691;29,5864633711065;54,8860053153876;MRK;2016;zCMI;NB
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;54,2356346378119;98,2164383475312;178,894079380181;MRK;2016;zCMI;NB
Tolna Megyei Balassa János Kórház;24,7356081141799;45,8528484389434;85,4398861528467;MRK;2016;zCMI;NB
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;15,0032127879765;39,5732636115239;104,713950262988;MRK;2016;zCMI;NB
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;12,8181811014984;26,6748679238977;55,7635274900802;MRK;2016;zCMI;NB
Markusovszky Egyetemi Oktatókórház, Szombathely;11,8827947542106;22,6112106406733;43,2442242519648;MRK;2016;zCMI;NB
Magyar Imre Kórház, Ajka;3,13054256455167;9,36424750843565;28,0729622246299;MRK;2016;zCMI;NB
Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;3,97964445022422;9,75767145536472;23,9905607141498;MRK;2016;zCMI;NB
Debreceni Egyetem Klinikai Központ;38,8359841246471;67,7432189835496;118,838702423617;MRK;2016;zCMI;NB
Magyarországi Református Egyház Bethesda Gyermekkórháza;2,02995281488026;18,7044761080077;172,413638242628;MRK;2016;zCMI;NB
Szent Imre Kórház;20,0309299170049;41,9900595772544;88,4133491012395;MRK;2016;zCMI;NB
Komlói Egészségcentrum;2,07949429664175;12,3025547884137;72,8628502446968;MRK;2016;zCMI;NB
Kazincbarcikai Kórház Nonprofit Kft.;0,571559100424008;7,00778676357687;85,9731782240109;MRK;2016;zCMI;NB
Sátoraljaújhelyi Erzsébet Kórház;13,6160713658818;32,8103365350263;79,3499328143132;MRK;2016;zCMI;NB
Tüdőgyógyintézet, Törökbálint;24,4298052178659;77,9343459780972;249,122188024727;MRK;2016;zCMI;NB
Országos Klinikai Idegtudományi Intézet;8,79095919925425;25,4991238903903;74,1753677614319;MRK;2016;zCMI;NB
Mátrai Gyógyintézet;0,440500324441343;4,37102115879158;43,3989660224255;MRK;2016;zCMI;NB
Szigetvári Kórház;7,86378614128042;22,089511976677;62,2225539213715;MRK;2016;zCMI;NB
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;41,1088169831945;101,071120299749;249,389085139701;MRK;2016;zCMI;NB
Bajcsy-Zsilinszky Kórház és Rendelőintézet;27,0489703994417;55,6030552419418;114,865960115655;MRK;2016;zCMI;NB
Egyesített Szent István és Szent László Kórház-Rendelőintézet;16,0058412981727;31,7117706418059;63,1006132099924;MRK;2016;zCMI;NB
Csolnoky Ferenc Kórház, Veszprém;16,0182858561061;31,3259030009955;61,5793026535566;MRK;2016;zCMI;NB
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;38,6708349816336;74,8551741044008;145,690835021677;MRK;2016;zCMI;NB
Pest Megyei Flór Ferenc Kórház, Kistarcsa;7,54208111759509;16,9204414586814;38,1114229197261;MRK;2016;zCMI;NB
Jávorszky Ödön Kórház, Vác;14,3200848000806;30,6325130190067;65,8233040404291;MRK;2016;zCMI;NB
Mohácsi Kórház;0,239896810305198;2,10106982896444;18,4148194363465;MRK;2016;zCMI;NB
Békés Megyei Központi Kórház;23,7797005377359;42,5835485271316;76,6845364100804;MRK;2016;zCMI;NB
Bács-Kiskun Megyei Kórház, Kecskemét;18,674929485236;34,2778908222185;63,2734653735693;MRK;2016;zCMI;NB
Kátai Gábor Kórház, Karcag;1,15130027205914;4,65288315254411;18,8346002951171;MRK;2016;zCMI;NB
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;16,169310292171;32,892160731311;67,2453036428007;MRK;2016;zCMI;NB
Szent Margit Kórház, Budapest;35,4130369794441;78,3358841179964;174,012927629615;MRK;2016;zCMI;NB
Országos Sportegészségügyi Intézet;1,60502814951192;20,6669694144815;266,254631200909;MRK;2016;zCMI;NB
Bajai Szent Rókus Kórház;4,02813597636023;10,7574230447855;28,8142477597935;MRK;2016;zCMI;NB
Uzsoki utcai Kórház;29,0093726646139;55,2822490139976;105,907609743361;MRK;2016;zCMI;NB
Pécsi Tudományegyetem;18,8678126901373;33,660067024071;60,3834779377278;MRK;2016;zCMI;NB
Magyar Honvédség Egészségügyi Központ;24,3483449706917;44,7745838331628;82,8080752894094;MRK;2016;zCMI;NB
Kiskunhalasi Semmelweis Kórház;7,1622035887907;16,5933084679953;38,5769878982818;MRK;2016;zCMI;NB
Szent Lázár Megyei Kórház, Salgótarján;12,4946253792545;26,142057842852;54,9504507981997;MRK;2016;zCMI;NB
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;22,5824749260208;40,71349676147;73,8187118853363;MRK;2016;zCMI;NB
Semmelweis Egyetem;18,7663706329065;33,5845929417278;60,4685176514623;MRK;2016;zCMI;NB
Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;2,13699386641009;8,07217333774267;30,54629056431;MRK;2016;zCMI;NB
Somogy Megyei Kaposi Mór Oktató Kórház;17,4889589959856;23,6764303073016;32,1991753056937;MRK;2016;zCMI;P
Kenézy Gyula Kórház és Rendelőintézet, Debrecen;18,3145326832467;25,6212186063161;35,9894122159554;MRK;2016;zCMI;P
Felső-Szabolcsi Kórház, Kisvárda;35,8393591667361;50,0224842836516;70,1089265912962;MRK;2016;zCMI;P
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;49,9885335796006;59,7184770964104;71,9143887431045;MRK;2016;zCMI;P
Heim Pál Gyermekkórház;2,58715701052324;10,6904452122681;44,1936356324404;MRK;2016;zCMI;P
Vaszary Kolos Kórház, Esztergom;18,6993746067383;28,9748661717414;45,027298772808;MRK;2016;zCMI;P
Keszthelyi Kórház;2,66050126400193;8,35366080684119;26,2464613935285;MRK;2016;zCMI;P
Szent Borbála Kórház, Tatabánya;10,8858370409577;16,5914221486734;25,3645950652245;MRK;2016;zCMI;P
Nagyatádi Kórház;1,45941636731293;5,89719126088213;23,8399242791488;MRK;2016;zCMI;P
Szent János Kórház és Észak-budai Egyesített Kórházak;47,0394739563894;59,7752876011478;76,418791131852;MRK;2016;zCMI;P
Bugát Pál Kórház, Gyöngyös;15,5917563554231;26,9790456245603;46,783412467522;MRK;2016;zCMI;P
Országos Orvosi Rehabilitációs Intézet;0,806522849928977;5,77326959222209;41,3361084512738;MRK;2016;zCMI;P
Dr. Bugyi István Kórház, Szentes;30,3555480544334;43,7449275513763;63,2734589593899;MRK;2016;zCMI;P
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;37,6168500725873;54,0144197583724;77,851809024235;MRK;2016;zCMI;P
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;0,269537238710711;1,08823089019763;4,39556757298203;MRK;2016;zCMI;P
Petz Aladár Megyei Oktató Kórház, Győr;29,105112754053;37,2787456137631;48,0191056783108;MRK;2016;zCMI;P
Siófoki Kórház-Rendelőintézet;19,8301866671617;31,3316107660393;49,6403633118814;MRK;2016;zCMI;P
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;9,96982195600774;19,5565153307321;38,4198547006162;MRK;2016;zCMI;P
Jahn Ferenc Dél-pesti Kórház;54,0614522257407;67,8001145372484;85,5810592819994;MRK;2016;zCMI;P
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;38,3606955732647;57,419986655663;86,2307000348489;MRK;2016;zCMI;P
Kanizsai Dorottya Kórház, Nagykanizsa;13,1984569626229;21,2648827624432;34,3501010263297;MRK;2016;zCMI;P
Jászberényi Szent Erzsébet Kórház;7,05107642327594;15,0603055941521;32,2090187876102;MRK;2016;zCMI;P
Dombóvári Szent Lukács Kórház;3,75285008466074;10,1407571990114;27,4245186992226;MRK;2016;zCMI;P
Gróf Tisza István Kórház, Berettyóújfalu;16,6299883165775;27,1096079360246;44,3043565280491;MRK;2016;zCMI;P
Országos Onkológiai Intézet;11,630197936047;19,8544699294652;33,9676534452769;MRK;2016;zCMI;P
Zala Megyei Kórház;26,8321138899198;35,759717831515;47,8890763596515;MRK;2016;zCMI;P
Budai Irgalmasrendi Kórház;46,658861831621;63,5040659397669;86,8248776623047;MRK;2016;zCMI;P
Országos Korányi Tbc és Pulmonológiai Intézet;8,8931943071854;14,8196110148036;24,7535065785058;MRK;2016;zCMI;P
Budai Egészségközpont Zrt.;13,4460440330768;23,7765526780496;42,1296791920766;MRK;2016;zCMI;P
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;30,5087079789784;41,4695842973186;56,6226643991113;MRK;2016;zCMI;P
Orosházi Kórház;11,3314878193192;19,9877529632364;35,3283087537335;MRK;2016;zCMI;P
Gottsegen György Országos Kardiológiai Intézet;14,4634214601961;22,1715752607452;34,0936313531616;MRK;2016;zCMI;P
Almási Balogh Pál Kórház, Ózd;13,3313455499386;23,0642852559053;39,987831778448;MRK;2016;zCMI;P
Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;31,0237991333701;38,4810891075171;48,0508527769293;MRK;2016;zCMI;P
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;24,4878071538303;31,1894087090071;39,9586435783239;MRK;2016;zCMI;P
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;78,8641409651117;96,8309930891568;119,722792497065;MRK;2016;zCMI;P
Tolna Megyei Balassa János Kórház;37,9942492789696;49,6257788418007;65,1550747507642;MRK;2016;zCMI;P
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;20,3754309367314;34,6765421253642;59,148183038129;MRK;2016;zCMI;P
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;16,24931558397;24,9638542873439;38,4663018936726;MRK;2016;zCMI;P
Markusovszky Egyetemi Oktatókórház, Szombathely;21,6508876556908;28,4429543291082;37,558743477434;MRK;2016;zCMI;P
Magyar Imre Kórház, Ajka;4,38293713887336;9,92001938134615;22,4776264115572;MRK;2016;zCMI;P
Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;4,83811897076864;8,71710349304305;15,7347835704234;MRK;2016;zCMI;P
Debreceni Egyetem Klinikai Központ;66,6083922791776;78,7807909448311;93,9860666960105;MRK;2016;zCMI;P
Magyarországi Református Egyház Bethesda Gyermekkórháza;2,14934780120828;15,5758392897932;112,894753183489;MRK;2016;zCMI;P
Szent Imre Kórház;33,6467643348329;44,7100064607703;59,7083811567553;MRK;2016;zCMI;P
Komlói Egészségcentrum;3,18924230192673;12,891748647406;52,1352870438378;MRK;2016;zCMI;P
Kazincbarcikai Kórház Nonprofit Kft.;0,984894940139597;7,05385284275636;50,5319297240836;MRK;2016;zCMI;P
Sátoraljaújhelyi Erzsébet Kórház;21,9345999258483;35,3380741051464;57,0804498009157;MRK;2016;zCMI;P
Tüdőgyógyintézet, Törökbálint;44,4234425948811;68,2493374951292;105,184712690413;MRK;2016;zCMI;P
Országos Klinikai Idegtudományi Intézet;19,9576808222285;28,6842946947483;41,3845401831873;MRK;2016;zCMI;P
Mátrai Gyógyintézet;0,556096538671022;3,98816035985698;28,6087137209899;MRK;2016;zCMI;P
Szigetvári Kórház;9,12805199762227;19,503407276572;41,7258271989124;MRK;2016;zCMI;P
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;68,4103256363246;96,1397364644817;135,661173164492;MRK;2016;zCMI;P
Bajcsy-Zsilinszky Kórház és Rendelőintézet;64,7997611013198;81,2969048643921;102,656992637452;MRK;2016;zCMI;P
Egyesített Szent István és Szent László Kórház-Rendelőintézet;31,0012995068594;39,0462540552727;49,4766900506417;MRK;2016;zCMI;P
Csolnoky Ferenc Kórház, Veszprém;33,4848953049562;44,4133781129499;59,2010877088157;MRK;2016;zCMI;P
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;44,4886240356302;59,5388104283476;80,0671722312037;MRK;2016;zCMI;P
Pest Megyei Flór Ferenc Kórház, Kistarcsa;10,4552611392657;16,1997141149636;25,1727611256;MRK;2016;zCMI;P
Jávorszky Ödön Kórház, Vác;24,3517395049523;35,2442775726973;51,1955973635209;MRK;2016;zCMI;P
Mohácsi Kórház;0,314828774491614;2,25118168522879;16,1008636839123;MRK;2016;zCMI;P
Békés Megyei Központi Kórház;24,1750421190544;31,436611955769;41,0957702035893;MRK;2016;zCMI;P
Bács-Kiskun Megyei Kórház, Kecskemét;17,7516731092541;23,2846990634764;30,7003766485738;MRK;2016;zCMI;P
Kátai Gábor Kórház, Karcag;1,64029573863537;5,1478064060355;16,1659744457203;MRK;2016;zCMI;P
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;40,2106048003181;50,5461716545492;63,9460836506225;MRK;2016;zCMI;P
Szent Margit Kórház, Budapest;44,9526230177155;62,5413562546496;87,3783649631509;MRK;2016;zCMI;P
Országos Sportegészségügyi Intézet;2,69911456798237;19,3596000070734;138,891008796064;MRK;2016;zCMI;P
Bajai Szent Rókus Kórház;5,65838017826378;11,094917409563;21,7888386876131;MRK;2016;zCMI;P
Uzsoki utcai Kórház;35,535785483936;46,7695128161868;61,8706919454266;MRK;2016;zCMI;P
Pécsi Tudományegyetem;21,1873905053267;26,6699717946161;33,7796497249994;MRK;2016;zCMI;P
Magyar Honvédség Egészségügyi Központ;31,9690586269201;39,5707619300762;49,3163436598008;MRK;2016;zCMI;P
Kiskunhalasi Semmelweis Kórház;9,31221249062044;16,1067456027809;27,917193109837;MRK;2016;zCMI;P
Szent Lázár Megyei Kórház, Salgótarján;20,1664143534609;28,7118578622797;41,0358536133772;MRK;2016;zCMI;P
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;27,5323233589311;34,3078073617438;43,0338558426753;MRK;2016;zCMI;P
